id,first_name,second_name,team,team_code,element_type,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost
1,Petr,Cech,1,3,1,0,0,24,585,9,0.0,205.0,0.0,3,130,20.4,1,0,0,1.3,49
2,Bernd,Leno,1,3,1,0,0,35,1125,16,0.0,270.0,0.0,2,203,27.0,1,0,0,2.3,48
3,Laurent,Koscielny,1,3,2,0,0,2,159,4,1.1,44.6,9.0,0,28,5.5,0,0,1,0.2,54
4,Héctor,Bellerín,1,3,2,0,4,48,1440,21,181.5,220.4,274.0,3,261,67.4,3,0,3,7.1,54
5,Nacho,Monreal,1,3,2,1,2,37,780,11,103.1,198.4,163.0,3,166,46.4,2,0,1,1.2,54
6,Rob,Holding,1,3,2,0,0,24,806,10,28.7,187.8,14.0,5,148,23.2,1,0,1,0.5,44
7,Shkodran,Mustafi,1,3,2,2,0,47,1395,20,49.9,434.6,165.0,2,275,65.1,3,0,5,1.1,54
8,Sead,Kolasinac,1,3,2,0,3,32,695,9,192.0,108.8,74.0,6,141,37.2,1,0,1,4.3,50
10,Konstantinos,Mavropanos,1,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,47
11,Stephan,Lichtsteiner,1,3,2,0,0,8,475,8,27.3,53.4,15.0,0,40,9.6,0,0,2,0.9,45
12,Sokratis,Papastathopoulos,1,3,2,0,0,17,1028,16,16.0,214.6,15.0,1,162,24.7,1,0,6,1.2,51
13,Mesut,Özil,1,3,3,3,2,53,975,14,363.0,236.4,133.0,7,209,73.3,2,0,1,2.8,80
14,Aaron,Ramsey,1,3,3,1,6,48,678,7,249.7,231.0,214.0,1,166,69.6,3,0,0,1.0,72
15,Alex,Iwobi,1,3,3,2,3,42,841,14,173.4,196.0,267.0,0,155,63.4,0,0,0,1.1,55
16,Mohamed,Elneny,1,3,3,0,0,1,58,0,1.1,7.8,38.0,0,0,4.7,0,0,0,2.1,43
17,Granit,Xhaka,1,3,3,2,2,50,1554,22,352.1,391.6,111.0,2,270,85.7,3,0,6,2.7,53
18,Henrikh,Mkhitaryan,1,3,3,4,1,51,838,17,249.6,235.8,337.0,6,176,82.4,0,0,0,4.4,67
19,Reiss,Nelson,1,3,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,44
20,Ainsley,Maitland-Niles,1,3,3,0,0,5,160,3,16.1,37.4,44.0,0,20,9.8,0,0,0,0.2,44
21,Danny,Welbeck,1,3,4,1,1,19,146,3,56.8,73.6,66.0,3,63,19.5,0,0,0,0.5,65
22,Alexandre,Lacazette,1,3,4,6,8,87,1193,15,256.6,429.2,541.0,11,284,122.2,2,0,1,8.3,95
23,Pierre-Emerick,Aubameyang,1,3,4,13,4,121,1480,21,259.8,573.4,706.0,21,449,153.8,4,0,0,36.7,115
450,Lucas,Torreira,1,3,3,2,3,56,1353,18,174.2,318.2,130.0,6,288,62.4,3,0,4,8.0,52
451,Matteo,Guendouzi,1,3,3,0,0,22,1003,17,168.3,166.8,48.0,0,163,38.3,1,0,4,1.8,45
542,Emiliano,Martínez,1,3,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,40
545,Emile,Smith-Rowe,1,3,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45
546,Zech,Medley,1,3,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40
552,Edward,Nketiah,1,3,4,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,50
563,Bukayo,Saka,1,3,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45
566,Joseph,Willock,1,3,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45
24,Asmir,Begovic,2,91,1,0,0,58,1710,33,0.0,388.0,0.0,4,315,39.0,5,0,0,3.8,45
25,Artur,Boruc,2,91,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,6.0,40
26,Simon,Francis,2,91,2,0,2,40,1227,24,173.3,332.4,39.0,0,244,54.4,4,0,1,0.4,44
27,Steve,Cook,2,91,2,1,1,53,1710,33,55.6,460.8,147.0,4,330,66.3,5,0,2,7.3,45
28,Charlie,Daniels,2,91,2,0,0,26,1042,21,164.2,194.4,97.0,0,180,45.5,3,0,2,4.2,42
29,Adam,Smith,2,91,2,1,0,37,965,12,70.2,172.4,51.0,0,184,29.4,4,1,1,0.4,44
30,Tyrone,Mings,2,91,2,0,0,4,133,4,16.3,48.6,2.0,0,38,6.8,0,0,0,0.1,43
31,Nathan,Aké,2,91,2,1,0,53,1710,33,24.5,475.6,185.0,5,328,68.5,5,0,2,4.4,50
32,Jack,Simpson,2,91,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,4.1,38
34,Marc,Pugh,2,91,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,43
35,Andrew,Surman,2,91,3,0,0,21,808,22,97.0,97.6,22.0,0,113,21.8,2,0,1,0.2,46
36,Junior,Stanislas,2,91,3,1,1,29,542,13,132.9,106.2,242.0,3,90,48.2,1,0,1,0.1,60
37,Dan,Gosling,2,91,3,0,0,16,656,10,86.2,116.4,54.0,0,79,25.5,1,0,3,0.1,48
38,Jordon,Ibe,2,91,3,0,0,8,204,6,75.8,21.0,54.0,0,18,15.1,0,0,0,0.2,50
39,Lewis,Cook,2,91,3,0,0,22,719,10,50.4,76.0,36.0,0,91,16.5,3,0,2,0.1,47
40,Ryan,Fraser,2,91,3,4,8,96,1564,31,663.2,482.6,311.0,12,395,145.9,4,0,1,25.2,62
41,Emerson,Hyndman,2,91,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45
42,David,Brooks,2,91,3,5,1,67,1191,22,206.4,319.6,386.0,5,209,91.3,5,0,2,3.3,50
43,Callum,Wilson,2,91,4,8,8,97,1509,25,284.7,415.4,675.0,11,302,137.3,5,0,3,32.8,68
44,Lys,Mousset,2,91,4,0,0,10,95,7,7.2,0.6,28.0,0,17,3.2,0,0,1,0.2,49
45,Joshua,King,2,91,4,5,2,65,1315,21,211.2,279.6,426.0,9,201,91.2,5,0,1,2.8,63
46,Jermain,Defoe,2,91,4,0,0,4,22,2,0.0,3.0,23.0,0,12,2.6,0,0,0,0.4,56
473,Diego,Rico,2,91,2,0,0,4,331,9,116.1,66.0,18.0,0,53,20.0,0,0,0,0.0,42
494,Jefferson,Lerma,2,91,3,1,1,34,1289,25,127.9,257.2,119.0,3,182,50.4,5,0,9,0.4,45
47,Mathew,Ryan,3,36,1,0,0,63,1710,27,0.0,431.0,0.0,7,318,43.1,3,0,0,4.8,45
48,Lewis,Dunk,3,36,2,2,0,47,1441,23,38.6,397.8,128.0,5,261,56.6,3,1,3,3.4,45
49,Shane,Duffy,3,36,2,3,2,58,1377,22,47.7,505.4,155.0,5,274,70.9,3,1,3,4.1,46
50,Bruno,Saltor Grau,3,36,2,0,1,31,619,6,65.3,104.4,14.0,4,132,18.4,3,0,2,0.5,44
51,Gaëtan,Bong,3,36,2,0,0,29,1068,19,58.9,128.6,0.0,0,158,18.6,3,0,0,0.2,44
52,Markus,Suttner,3,36,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,38
53,Ezequiel,Schelotto,3,36,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.7,38
54,Leon,Balogun,3,36,2,1,0,15,591,10,1.1,133.0,27.0,0,86,16.1,0,0,2,0.2,42
55,Anthony,Knockaert,3,36,3,1,4,46,1084,21,291.3,240.2,210.0,1,176,74.1,2,0,3,0.6,53
56,Dale,Stephens,3,36,3,0,0,19,964,17,60.3,160.0,11.0,0,125,23.1,2,1,3,3.5,44
57,Beram,Kayal,3,36,3,1,1,25,688,11,52.9,180.6,47.0,0,104,28.1,3,0,4,0.7,44
58,Solomon,March,3,36,3,1,5,64,1457,24,432.9,279.2,204.0,5,228,91.8,3,0,0,1.5,50
59,Pascal,Groß,3,36,3,1,0,24,741,11,267.5,150.4,106.0,3,111,52.4,0,0,0,1.5,67
60,Davy,Pröpper,3,36,3,0,0,30,1322,22,79.9,175.2,45.0,0,164,30.1,1,0,1,0.1,48
61,José Heriberto,Izquierdo Mena,3,36,3,0,2,22,565,6,60.5,58.8,140.0,0,67,26.0,2,0,1,0.1,59
62,Glenn,Murray,3,36,4,8,0,71,1211,18,109.1,287.4,386.0,11,208,77.6,2,0,3,3.4,65
63,Tomer,Hemed,3,36,4,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,49
64,Sam,Baldock,3,36,4,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,45
65,Jürgen,Locadia,3,36,4,1,0,23,396,5,88.6,63.4,136.0,3,66,28.3,1,0,1,0.1,53
66,Florin,Andone,3,36,4,2,0,21,363,6,9.2,81.4,121.0,2,59,21.0,0,0,1,0.3,50
179,David,Button,3,36,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.7,40
439,Jason,Steele,3,36,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.4,40
440,Bernardo,Fernandes da Silva Junior,3,36,2,0,1,15,742,11,87.2,197.4,6.0,0,110,29.2,0,0,2,0.1,42
466,Yves,Bissouma,3,36,3,0,0,21,861,15,98.0,118.8,111.0,0,74,32.8,0,0,3,0.0,47
476,Alireza,Jahanbakhsh,3,36,3,0,0,15,437,4,58.7,44.0,73.0,0,31,17.5,3,0,2,0.6,67
503,Martín,Montoya,3,36,2,0,0,12,990,19,135.0,196.0,29.0,0,137,36.1,0,0,2,0.1,43
551,Viktor,Gyokeres,3,36,4,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45
559,Ben,White,3,36,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40
67,Tom,Heaton,4,90,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,48
68,Nick,Pope,4,90,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,49
69,Matthew,Lowton,4,90,2,0,0,21,1177,32,102.8,216.6,28.0,0,191,34.9,3,0,5,0.3,46
70,Ben,Mee,4,90,2,0,2,43,1710,41,65.9,471.2,84.0,4,294,62.1,4,0,3,1.9,47
71,Stephen,Ward,4,90,2,0,0,7,228,6,17.2,48.4,19.0,0,44,8.5,1,0,1,0.5,47
72,James,Tarkowski,4,90,2,3,1,50,1376,36,19.1,513.6,250.0,4,250,78.4,3,0,4,4.2,47
73,Kevin,Long,4,90,2,0,1,16,513,9,11.6,147.8,8.0,0,101,16.8,1,0,0,0.4,42
74,Charlie,Taylor,4,90,2,0,0,34,1530,37,153.0,310.8,23.0,1,250,48.8,3,0,1,0.3,44
75,Phil,Bardsley,4,90,2,0,0,9,532,9,60.5,85.8,12.0,0,72,15.9,1,0,4,0.1,42
76,Johann Berg,Gudmundsson,4,90,3,2,5,60,1166,27,334.5,291.2,212.0,5,216,83.9,4,0,2,1.5,56
77,Steven,Defour,4,90,3,0,0,10,449,14,36.6,61.4,0.0,0,70,9.9,0,0,0,0.0,53
78,Jeff,Hendrick,4,90,3,1,0,28,831,26,86.6,94.2,149.0,0,113,33.0,1,0,2,0.1,53
79,Robbie,Brady,4,90,3,0,1,14,507,12,118.1,77.8,56.0,0,57,25.2,1,0,3,0.0,54
80,Ashley,Westwood,4,90,3,0,3,38,1201,30,231.3,231.0,116.0,0,196,58.2,3,0,3,1.4,45
81,Jonathan,Walters,4,90,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48
82,Jack,Cork,4,90,3,1,1,44,1602,36,145.5,242.8,130.0,0,221,52.1,4,0,4,0.6,46
83,Aaron,Lennon,4,90,3,1,1,41,1214,22,121.2,151.6,108.0,2,133,38.0,3,0,1,0.5,50
84,Sam,Vokes,4,90,4,3,0,46,903,20,108.1,152.0,286.0,7,125,53.8,2,0,0,1.4,53
85,Ashley,Barnes,4,90,4,3,1,42,712,15,79.2,138.2,257.0,5,119,46.9,3,0,2,0.4,56
86,Nahki,Wells,4,90,4,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.9,45
87,Chris,Wood,4,90,4,1,0,32,973,25,77.9,76.2,336.0,0,60,48.3,3,0,1,0.2,62
485,Anders,Lindegaard,4,90,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44
490,Joe,Hart,4,90,1,0,0,69,1710,41,10.1,586.2,0.0,7,378,59.5,4,0,0,8.8,45
491,Ben,Gibson,4,90,2,1,0,6,62,3,0.4,42.4,33.0,0,17,7.6,0,0,1,0.1,48
495,Matej,Vydra,4,90,4,1,0,13,262,6,22.8,44.2,54.0,0,43,11.8,0,0,1,0.0,57
534,Dwight,McNeil,4,90,3,0,0,2,106,4,38.8,12.8,20.0,0,21,7.0,0,0,1,0.0,44
564,Abd-Al-Ali Morakinyo Olaposi,Koiki,4,90,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40
33,Harry,Arter,5,97,3,0,0,28,1227,28,102.6,139.8,99.0,0,129,34.2,3,0,5,0.2,49
88,Neil,Etheridge,5,97,1,0,0,73,1710,38,0.0,594.6,0.0,8,381,59.3,4,0,1,5.4,45
89,Alex,Smithies,5,97,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43
90,Sean,Morrison,5,97,2,0,4,52,1689,38,160.6,387.0,280.0,2,278,82.8,4,0,2,0.5,47
91,Sol,Bamba,5,97,2,2,1,59,1620,33,34.9,511.2,220.0,7,297,76.7,4,0,3,1.8,45
92,Bruno,Ecuele Manga,5,97,2,0,1,43,1710,38,97.5,358.8,31.0,0,283,49.0,4,0,0,0.1,44
93,Matthew,Connolly,5,97,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.3,38
94,Joe,Bennett,5,97,2,0,1,36,1138,22,148.4,209.6,16.0,2,206,37.5,4,0,1,0.5,44
95,Lee,Peltier,5,97,2,0,0,8,281,6,13.4,53.6,2.0,0,42,6.9,1,0,1,3.7,38
96,Ashley Darel Jazz,Richards,5,97,2,0,0,1,97,4,1.5,12.2,0.0,0,11,1.5,0,0,0,0.6,39
97,Greg,Halford,5,97,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40
98,Joe,Ralls,5,97,3,0,0,23,1091,24,205.4,165.6,122.0,0,127,49.1,3,1,2,0.1,47
99,David Junior,Hoilett,5,97,3,2,1,41,1081,29,111.2,148.2,164.0,1,107,41.8,2,0,3,0.1,50
100,Nathaniel,Mendez-Laing,5,97,3,0,0,9,220,3,26.4,22.4,83.0,0,27,13.3,1,0,0,0.0,48
101,Callum,Paterson,5,97,3,4,1,57,1217,27,203.5,206.0,400.0,4,168,80.8,2,0,2,1.1,52
102,Aron,Gunnarsson,5,97,3,1,0,28,848,18,85.8,141.2,56.0,3,117,28.3,1,0,2,0.9,44
103,Anthony,Pilkington,5,97,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44
104,Loïc,Damour,5,97,3,0,0,2,21,2,1.0,0.6,8.0,0,6,0.9,0,0,0,0.1,43
105,Danny,Ward,5,97,3,1,0,17,321,9,56.4,60.2,63.0,0,54,17.8,0,0,0,0.3,43
106,Josh,Murphy,5,97,3,3,0,46,1031,18,127.6,162.8,378.0,1,106,66.2,3,0,0,0.5,48
107,Kenneth,Zohore,5,97,4,0,0,9,287,7,71.3,22.8,142.0,0,13,23.6,1,0,0,0.3,46
108,Omar,Bogle,5,97,4,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45
109,Gary,Madine,5,97,4,0,0,5,32,3,1.5,2.0,8.0,0,13,1.0,0,0,0,1.1,44
110,Bobby,Reid,5,97,4,2,2,40,747,16,130.8,137.2,247.0,4,123,51.3,1,0,0,0.6,52
467,Greg,Cunninghamm,5,97,2,0,0,2,450,14,51.9,79.8,12.0,0,46,14.5,0,0,3,0.0,42
504,Víctor,Camarasa,5,97,3,2,2,54,1581,36,521.3,297.8,211.0,2,226,103.1,4,0,4,1.9,46
535,Kadeem,Harris,5,97,3,1,1,21,334,5,72.9,73.8,70.0,0,69,21.6,1,0,1,0.0,45
537,Brian,Murphy,5,97,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40
111,Thibaut,Courtois,6,8,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,55
112,Willy,Caballero,6,8,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,47
113,César,Azpilicueta,6,8,2,0,2,75,1710,16,294.6,411.2,83.0,4,433,79.2,8,0,1,9.7,63
114,Gary,Cahill,6,8,2,0,0,1,21,0,0.0,2.8,0.0,0,3,0.3,0,0,0,0.6,51
115,Marcos,Alonso,6,8,2,1,7,104,1697,16,296.0,351.2,260.0,14,431,90.9,8,0,3,43.0,69
116,David,Luiz Moreira Marinho,6,8,2,1,0,79,1620,14,143.4,401.4,165.0,9,386,70.8,8,0,1,10.0,58
117,Victor,Moses,6,8,2,0,0,2,26,1,12.7,1.2,6.0,0,3,2.0,0,0,0,1.4,56
118,Antonio,Rüdiger,6,8,2,1,1,78,1688,16,95.4,335.6,206.0,6,380,63.9,8,0,3,5.0,60
119,Andreas,Christensen,6,8,2,0,0,0,90,2,2.5,15.8,0.0,0,11,1.8,0,0,1,0.4,50
120,Davide,Zappacosta,6,8,2,0,0,2,18,0,0.4,3.8,21.0,0,5,2.5,0,0,0,0.1,51
121,Emerson,Palmieri dos Santos,6,8,2,0,0,1,5,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.1,52
122,Eden,Hazard,6,8,3,10,9,133,1403,13,700.0,641.0,711.0,19,467,205.5,6,0,2,36.2,110
123,Cesc,Fàbregas,6,8,3,0,0,5,153,2,44.1,27.6,8.0,0,33,7.9,0,0,1,0.4,62
124,Willian,Borges Da Silva,6,8,3,2,4,65,1223,14,631.5,309.2,397.0,2,290,133.9,8,0,1,4.6,72
125,Pedro,Rodríguez Ledesma,6,8,3,6,1,71,937,6,236.0,324.8,383.0,9,250,93.9,4,0,1,4.8,63
126,N'Golo,Kanté,6,8,3,2,2,60,1696,16,380.7,333.6,215.0,1,302,93.0,8,0,3,16.9,49
127,Ross,Barkley,6,8,3,3,3,51,541,6,139.1,202.0,217.0,5,171,55.6,3,0,0,2.4,54
128,Daniel,Drinkwater,6,8,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,47
129,Tiemoué,Bakayoko,6,8,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,49
130,Ethan,Ampadu,6,8,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44
131,Callum,Hudson-Odoi,6,8,3,0,0,1,42,1,0.0,0.0,0.0,0,5,0.0,0,0,0,2.0,42
132,Ruben,Loftus-Cheek,6,8,3,3,0,29,274,2,66.0,147.6,107.0,3,102,32.1,1,0,0,0.7,52
133,Olivier,Giroud,6,8,4,1,4,37,526,2,181.3,136.8,306.0,2,115,61.3,4,0,1,2.0,77
134,Álvaro,Morata,6,8,4,5,0,43,832,11,122.8,202.6,465.0,3,117,78.0,5,0,3,1.6,85
459,Jorge Luiz,Frello Filho,6,8,3,1,0,47,1553,14,266.0,311.8,52.0,1,271,62.9,8,0,3,6.9,48
496,Tammy,Abraham,6,8,4,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,54
498,Kepa,Arrizabalaga,6,8,1,0,0,76,1710,16,0.1,321.2,0.0,3,355,31.9,8,0,1,5.8,56
499,Mateo,Kovacic,6,8,3,0,2,42,990,8,278.3,160.8,199.0,2,204,64.0,7,0,1,0.7,58
135,Wayne,Hennessey,7,31,1,0,0,64,1440,23,0.0,333.4,0.0,6,291,33.4,5,0,0,5.2,45
136,Julian,Speroni,7,31,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,9.6,39
137,Vicente,Guaita,7,31,1,0,0,15,270,2,0.0,59.8,0.0,2,63,6.0,2,0,2,0.4,42
138,James,Tomkins,7,31,2,0,1,45,1409,20,48.1,268.8,118.0,0,278,43.7,6,0,5,2.5,43
139,Scott,Dann,7,31,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44
140,Martin,Kelly,7,31,2,0,0,10,300,5,5.0,90.8,0.0,1,52,9.6,1,0,0,5.5,39
141,Jeffrey,Schlupp,7,31,2,3,0,40,720,12,88.7,194.8,170.0,0,119,45.5,1,0,1,2.2,44
142,Patrick,van Aanholt,7,31,2,1,1,70,1674,23,222.9,290.8,286.0,8,309,80.0,7,0,3,3.9,54
143,Mamadou,Sakho,7,31,2,0,0,62,1710,25,74.1,377.0,13.0,8,373,46.5,7,0,2,1.6,49
144,Jairo,Riedewald,7,31,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44
145,Aaron,Wan-Bissaka,7,31,2,0,1,65,1604,23,160.3,433.4,107.0,11,348,70.2,7,1,1,31.0,44
146,Jason,Puncheon,7,31,3,0,0,5,11,0,0.8,2.4,0.0,0,12,0.3,0,0,0,0.6,43
147,James,McArthur,7,31,3,2,2,62,1548,24,281.8,298.2,233.0,5,244,81.2,7,0,4,2.7,48
148,Bakary,Sako,7,31,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50
149,Andros,Townsend,7,31,3,3,2,70,1670,23,559.6,370.8,345.0,5,281,127.7,7,0,1,2.7,58
150,Luka,Milivojevic,7,31,3,5,0,76,1710,25,335.3,500.8,268.0,12,334,110.5,7,0,4,4.0,61
151,Wilfried,Zaha,7,31,4,3,3,50,1437,22,364.8,258.6,531.0,3,143,115.5,6,0,6,11.5,67
152,Christian,Benteke,7,31,4,0,0,8,325,5,50.7,14.2,170.0,0,5,23.3,1,0,0,0.4,63
153,Alexander,Sørloth,7,31,4,0,0,12,173,3,38.3,19.2,59.0,0,32,11.3,0,0,0,0.2,48
412,Cheikhou,Kouyaté,7,31,3,0,2,37,1034,16,139.4,188.2,135.0,0,148,46.0,6,0,2,0.3,47
441,Joel,Ward,7,31,2,0,0,2,101,3,3.1,29.8,4.0,0,6,3.7,0,0,0,0.2,43
442,Jaroslaw,Jach,7,31,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40
443,Pape,Souaré,7,31,2,0,0,1,1,0,0.1,1.0,0.0,0,3,0.1,0,0,0,0.1,42
444,Connor,Wickham,7,31,4,0,0,2,28,0,30.6,6.0,47.0,0,5,8.4,0,0,0,0.1,49
477,Sullay,Kaikai,7,31,3,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,43
